branch_code,branch_name,asset_no,description
1026,เลิงนกทาเก่า,130023004960,Door & Frame set - Cold Room
1026,เลิงนกทาเก่า,130023004961,Door & Frame set - Cold Room
1026,เลิงนกทาเก่า,130023004962,Door & Frame set - Cold Room
1026,เลิงนกทาเก่า,130023004963,Door & Frame set - Cold Room
1026,เลิงนกทาเก่า,130023004964,Door & Frame set - Cold Room
1026,เลิงนกทาเก่า,130023004965,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1026,เลิงนกทาเก่า,130023004966,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1026,เลิงนกทาเก่า,130023004967,"CONDENSING ""MFC"" 42"
1026,เลิงนกทาเก่า,130023010842,ตู้แช่ 3 ประตู Sanden OEM-1805i (Inverter)
1026,เลิงนกทาเก่า,130024009395,ตู้แช่ 1 ประตู SPA-0403
1027,ธวัชดินแดง,130022014807,ตู้แช่ Counter Chiller SCR3-1207AR
1027,ธวัชดินแดง,130022019303,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1027,ธวัชดินแดง,130022019304,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1027,ธวัชดินแดง,130022019305,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1027,ธวัชดินแดง,130022019306,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1027,ธวัชดินแดง,130022019307,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1027,ธวัชดินแดง,130023000016,ตู้แช่น้ำแข็ง Chest Freezer SNG-0225
1027,ธวัชดินแดง,130023000038,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1027,ธวัชดินแดง,130023000039,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1027,ธวัชดินแดง,130023000680,ตู้แช่ OPEN SHOWCASE SMO-1900
1027,ธวัชดินแดง,130023000681,ตู้แช่ OPEN SHOWCASE SMO-1900
1027,ธวัชดินแดง,130023000682,CONDENSING UNIT R-404A DIGITAL 4HP
1027,ธวัชดินแดง,130023000863,"เครื่องปรับอากาศ Ceiling Type 40,2000 BTU"
1027,ธวัชดินแดง,130023000864,"เครื่องปรับอากาศ Ceiling Type 40,2000 BTU"
1027,ธวัชดินแดง,130023000865,"เครื่องปรับอากาศ Ceiling Type 40,2000 BTU"
1027,ธวัชดินแดง,130023000866,"เครื่องปรับอากาศ Ceiling Type 40,2000 BTU"
1027,ธวัชดินแดง,130023000867,"เครื่องปรับอากาศ Ceiling Type 40,2000 BTU"
1027,ธวัชดินแดง,130023000868,"เครื่องปรับอากาศ Ceiling Type 40,2000 BTU"
1027,ธวัชดินแดง,130023001098,ชั้นวางสินค้าห้อง Cold Room สาขาธวัชดินแดง
1027,ธวัชดินแดง,130023001332,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1027,ธวัชดินแดง,130023001333,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001334,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001335,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001336,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001337,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001338,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001339,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001340,Door & Frame set - Cold Room
1027,ธวัชดินแดง,130023001341,เครื่องทำความเย็น Unit Cooler R404a
1027,ธวัชดินแดง,130023001342,เครื่องทำความเย็น Unit Cooler R404a
1027,ธวัชดินแดง,130023001343,CONDENSING Unit  R404a
1027,ธวัชดินแดง,130023017683,ตู้แช่ 3 ประตู The Cool
1027,ธวัชดินแดง,130024009391,ตู้แช่ 1 ประตู SPA-0403
1028,ขุขันธ์,130022014783,ตู้แช่ Counter Chiller SCR3-1207AR
1028,ขุขันธ์,130022019027,ตู้แช่น้ำแข็ง Chest Freezer SNG-0225
1028,ขุขันธ์,130022019151,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1028,ขุขันธ์,130022019152,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1028,ขุขันธ์,130022019191,ตู้แช่ Upright Freezer SNR-0505
1028,ขุขันธ์,130022019192,ตู้แช่ Upright Freezer SNR-0505
1028,ขุขันธ์,130022019193,ตู้แช่ Upright Freezer SNR-0505
1028,ขุขันธ์,130022019194,ตู้แช่ Upright Freezer SNR-0505
1028,ขุขันธ์,130022019195,ตู้แช่ Upright Freezer SNR-0505
1028,ขุขันธ์,130022024009,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1028,ขุขันธ์,130022024010,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024011,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024012,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024013,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024014,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024015,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024016,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024017,Door & Frame set - Cold Room
1028,ขุขันธ์,130022024018,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1028,ขุขันธ์,130022024019,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1028,ขุขันธ์,130022024020,"CONDENSING ""MFC"" 42"
1028,ขุขันธ์,130022025402,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
1028,ขุขันธ์,130022025403,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
1028,ขุขันธ์,130022025404,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
1028,ขุขันธ์,130022025405,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
1028,ขุขันธ์,130022025406,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
1028,ขุขันธ์,130022025407,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
1028,ขุขันธ์,130022025622,"ตู้แช่ UPRIGHT OPEN SHOWCASE ""OASIS 6"" 6ft, R404A"
1028,ขุขันธ์,130022025623,"ตู้แช่ UPRIGHT OPEN SHOWCASE ""OASIS 6"" 6ft, R404A"
1028,ขุขันธ์,130022025624,"CONDENSING UNIT ""MOZART"" 223"
1028,ขุขันธ์,130022025807,ชั้นวางสินค้าห้อง Cold Room สาขาขุขันธ์
1028,ขุขันธ์,130024009429,ตู้แช่ 1 ประตู SPA-0403
1029,ศรีรัตนะ,130022019403,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1029,ศรีรัตนะ,130022019404,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1029,ศรีรัตนะ,130022019405,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1029,ศรีรัตนะ,130022019406,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1029,ศรีรัตนะ,130022019407,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1029,ศรีรัตนะ,130023000009,ตู้แช่ Counter Chiller SCR3-1207AR
1029,ศรีรัตนะ,130023000079,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1029,ศรีรัตนะ,130023000080,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1029,ศรีรัตนะ,130023001001,ตู้แช่น้ำแข็ง Chest Freezer SNG-0225
1029,ศรีรัตนะ,130023002216,ตู้แช่ OPEN SHOWCASE SMO-1900
1029,ศรีรัตนะ,130023002217,ตู้แช่ OPEN SHOWCASE SMO-1900
1029,ศรีรัตนะ,130023002218,CONDENSING UNIT R-404A DIGITAL 4HP
1029,ศรีรัตนะ,130023002540,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1029,ศรีรัตนะ,130023002541,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1029,ศรีรัตนะ,130023002542,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1029,ศรีรัตนะ,130023002543,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1029,ศรีรัตนะ,130023002544,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1029,ศรีรัตนะ,130023002545,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1029,ศรีรัตนะ,130023003044,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1029,ศรีรัตนะ,130023003045,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003046,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003047,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003048,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003049,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003050,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003051,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003052,Door & Frame GLASS SIZE:760WX1800H
1029,ศรีรัตนะ,130023003053,เครื่องทำความเย็น UNIT COOLER FMA 321 N 70+EC
1029,ศรีรัตนะ,130023003054,เครื่องทำความเย็น UNIT COOLER FMA 321 N 70+EC
1029,ศรีรัตนะ,130023003055,CONDENSING UNIT R-404A (SCROLL 3 HP)
1029,ศรีรัตนะ,130023003418,ชั้นวางสินค้าห้อง Cold Room สาขาศรีรัตนะ
1029,ศรีรัตนะ,130024007720,ตู้แช่ The Cool Alex Jumbo 3 Plus
1030,นิคมเอเซียสุวรรณภูมิ,130000015163,ตู้แช่น้ำแข็ง Chest Freezer SNG-0225
1030,นิคมเอเซียสุวรรณภูมิ,130022014797,ตู้แช่ Counter Chiller SCR3-1207AR
1030,นิคมเอเซียสุวรรณภูมิ,130022017571,ตู้แช่ Upright Freezer SFD-10 GF
1030,นิคมเอเซียสุวรรณภูมิ,130022017572,ตู้แช่ Upright Freezer SFD-10 GF
1030,นิคมเอเซียสุวรรณภูมิ,130022017573,ตู้แช่ Upright Freezer SFD-10 GF
1030,นิคมเอเซียสุวรรณภูมิ,130022017574,ตู้แช่ Upright Freezer SFD-10 GF
1030,นิคมเอเซียสุวรรณภูมิ,130022017575,ตู้แช่ Upright Freezer SFD-10 GF
1030,นิคมเอเซียสุวรรณภูมิ,130022019041,ตู้แช่น้ำแข็ง Chest Freezer SNG-0225
1030,นิคมเอเซียสุวรรณภูมิ,130022019177,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1030,นิคมเอเซียสุวรรณภูมิ,130022019178,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1030,นิคมเอเซียสุวรรณภูมิ,130022024418,ตู้แช่ OPEN SHOWCASE SMO-1900
1030,นิคมเอเซียสุวรรณภูมิ,130022024419,ตู้แช่ OPEN SHOWCASE SMO-1900
1030,นิคมเอเซียสุวรรณภูมิ,130022024420,CONDENSING UNIT R-404A DIGITAL 4HP
1030,นิคมเอเซียสุวรรณภูมิ,130022025754,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1030,นิคมเอเซียสุวรรณภูมิ,130022025755,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025756,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025757,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025758,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025759,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025760,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025761,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025762,Door & Frame GLASS SIZE:760WX1800H
1030,นิคมเอเซียสุวรรณภูมิ,130022025763,เครื่องทำความเย็น UNIT COOLER FMA 321 N 70+EC
1030,นิคมเอเซียสุวรรณภูมิ,130022025764,เครื่องทำความเย็น UNIT COOLER FMA 321 N 70+EC
1030,นิคมเอเซียสุวรรณภูมิ,130022025765,CONDENSING UNIT R-404A (SCROLL 3 HP)
1030,นิคมเอเซียสุวรรณภูมิ,130022026402,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1030,นิคมเอเซียสุวรรณภูมิ,130022026403,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1030,นิคมเอเซียสุวรรณภูมิ,130022026404,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1030,นิคมเอเซียสุวรรณภูมิ,130022026405,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1030,นิคมเอเซียสุวรรณภูมิ,130022026406,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1030,นิคมเอเซียสุวรรณภูมิ,130022026407,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1030,นิคมเอเซียสุวรรณภูมิ,130022026437,ชั้นวางสินค้าห้อง Cold Room สาขานิคมเอเซียสุวรรณภู
1030,นิคมเอเซียสุวรรณภูมิ,130024024582,ตู้แช่ 1 ประตู SPA-0403
1030,นิคมเอเซียสุวรรณภูมิ,131000024341,ตู้แช่น้ำแข็ง Chest Freezer SNG-0225
1031,อรัญประเทศ,130022013509,ตู้แช่ Upright Freezer SNR-0505
1031,อรัญประเทศ,130022014770,ตู้แช่ Counter Chiller SCR3-1207AR
1031,อรัญประเทศ,130022014842,ตู้แช่น้ำแข็ง Sliding glass door/Flat SNG-0225
1031,อรัญประเทศ,130022014930,ตู้แช่ Upright Freezer SNR-0505
1031,อรัญประเทศ,130022014931,ตู้แช่ Upright Freezer SNR-0505
1031,อรัญประเทศ,130022014932,ตู้แช่ Upright Freezer SNR-0505
1031,อรัญประเทศ,130022014933,ตู้แช่ Upright Freezer SNR0503/SNR-0505
1031,อรัญประเทศ,130022019125,ตู้แช่ฝาทึบ Chest Freezer SNH-0265/SCF-0275
1031,อรัญประเทศ,130022019126,ตู้แช่ฝาทึบ Chest Freezer SNH-0265/SCF-0275
1031,อรัญประเทศ,130022024033,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1031,อรัญประเทศ,130022024034,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024035,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024036,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024037,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024038,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024039,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024040,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024041,Door & Frame set - Cold Room
1031,อรัญประเทศ,130022024042,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1031,อรัญประเทศ,130022024043,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1031,อรัญประเทศ,130022024044,"CONDENSING ""MFC"" 42"
1031,อรัญประเทศ,130022025605,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1031,อรัญประเทศ,130022025606,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1031,อรัญประเทศ,130022025607,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1031,อรัญประเทศ,130022025608,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1031,อรัญประเทศ,130022025609,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1031,อรัญประเทศ,130022025610,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1031,อรัญประเทศ,130022025643,"ตู้แช่ UPRIGHT OPEN SHOWCASE ""OASIS 6"" 6ft, R404A"
1031,อรัญประเทศ,130022025644,"ตู้แช่ UPRIGHT OPEN SHOWCASE ""OASIS 6"" 6ft, R404A"
1031,อรัญประเทศ,130022025645,"CONDENSING UNIT ""MOZART"" 223"
1031,อรัญประเทศ,130022025800,ชั้นวางสินค้าห้อง Cold Room สาขาอรัญประเทศ
1031,อรัญประเทศ,130023026469,ตู้แช่เย็น กระจก 1 ประตู รุ่น SPA-0403
1032,ตลาดหนองไผ่ศิลา,130022014777,ตู้แช่ Counter Chiller SCR3-1207AR
1032,ตลาดหนองไผ่ศิลา,130022014849,ตู้แช่น้ำแข็ง Sliding glass door/Flat SNG-0225
1032,ตลาดหนองไผ่ศิลา,130022019139,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1032,ตลาดหนองไผ่ศิลา,130022019140,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1032,ตลาดหนองไผ่ศิลา,130022019251,ตู้แช่ Upright Freezer SNR-0505
1032,ตลาดหนองไผ่ศิลา,130022019252,ตู้แช่ Upright Freezer SNR-0505
1032,ตลาดหนองไผ่ศิลา,130022019253,ตู้แช่ Upright Freezer SNR-0505
1032,ตลาดหนองไผ่ศิลา,130022019254,ตู้แช่ Upright Freezer SNR-0505
1032,ตลาดหนองไผ่ศิลา,130022019255,ตู้แช่ Upright Freezer SNR-0505
1032,ตลาดหนองไผ่ศิลา,130022023710,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1032,ตลาดหนองไผ่ศิลา,130022023711,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023712,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023713,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023714,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023715,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023716,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023717,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023718,Door & Frame GLASS SIZE:760WX1800H
1032,ตลาดหนองไผ่ศิลา,130022023719,เครื่องทำความเย็น UNIT COOLER FMA 321 N 70+EC
1032,ตลาดหนองไผ่ศิลา,130022023720,เครื่องทำความเย็น UNIT COOLER FMA 321 N 70+EC
1032,ตลาดหนองไผ่ศิลา,130022023721,CONDENSING UNIT R-404A (SCROLL 3 HP)
1032,ตลาดหนองไผ่ศิลา,130022024048,ตู้แช่ OPEN SHOWCASE SMO-1900
1032,ตลาดหนองไผ่ศิลา,130022024049,ตู้แช่ OPEN SHOWCASE SMO-1900
1032,ตลาดหนองไผ่ศิลา,130022024050,CONDENSING UNIT R-404A DIGITAL 4HP
1032,ตลาดหนองไผ่ศิลา,130022025378,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1032,ตลาดหนองไผ่ศิลา,130022025379,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1032,ตลาดหนองไผ่ศิลา,130022025380,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1032,ตลาดหนองไผ่ศิลา,130022025381,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1032,ตลาดหนองไผ่ศิลา,130022025382,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1032,ตลาดหนองไผ่ศิลา,130022025383,"เครื่องปรับอากาศ Ceiling Type 40,200 BTU"
1032,ตลาดหนองไผ่ศิลา,130022025803,ชั้นวางสินค้าห้อง Cold Room สาขาตลาดหนองไผ่ศิลา
1033,หน้าโรงพยาบาลยโสธร,130022014773,ตู้แช่ Counter Chiller SCR3-1207AR
1033,หน้าโรงพยาบาลยโสธร,130022014845,ตู้แช่น้ำแข็ง Sliding glass door/Flat SNG-0225
1033,หน้าโรงพยาบาลยโสธร,130022014944,ตู้แช่ Upright Freezer SNR-0505
1033,หน้าโรงพยาบาลยโสธร,130022014945,ตู้แช่ Upright Freezer SNR-0505
1033,หน้าโรงพยาบาลยโสธร,130022014946,ตู้แช่ Upright Freezer SNR-0505
1033,หน้าโรงพยาบาลยโสธร,130022014947,ตู้แช่ Upright Freezer SNR-0505
1033,หน้าโรงพยาบาลยโสธร,130022014948,ตู้แช่ Upright Freezer SNR-0505
1033,หน้าโรงพยาบาลยโสธร,130022019131,ตู้แช่ฝาทึบ Chest Freezer SNH-0265/SCF-0275
1033,หน้าโรงพยาบาลยโสธร,130022019132,ตู้แช่ฝาทึบ Chest Freezer SNH-0265/SCF-0275
1033,หน้าโรงพยาบาลยโสธร,130022023313,ตู้แช่ 3 ประตู Pattana 3DGBV3
1033,หน้าโรงพยาบาลยโสธร,130022025646,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1033,หน้าโรงพยาบาลยโสธร,130022025647,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025648,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025649,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025650,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025651,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025652,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025653,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025654,Door & Frame set - Cold Room
1033,หน้าโรงพยาบาลยโสธร,130022025655,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1033,หน้าโรงพยาบาลยโสธร,130022025656,เครื่องทำความเย็น Evaporator TMD SLIM03(2.7kw)
1033,หน้าโรงพยาบาลยโสธร,130022025657,"CONDENSING ""MFC"" 42"
1033,หน้าโรงพยาบาลยโสธร,130022025724,"ตู้แช่ UPRIGHT OPEN SHOWCASE ""OASIS 6"" 6ft, R404A"
1033,หน้าโรงพยาบาลยโสธร,130022025725,"ตู้แช่ UPRIGHT OPEN SHOWCASE ""OASIS 6"" 6ft, R404A"
1033,หน้าโรงพยาบาลยโสธร,130022025726,"CONDENSING UNIT ""MOZART"" 223"
1033,หน้าโรงพยาบาลยโสธร,130022025795,ชั้นวางสินค้าห้อง Cold Room สาขาหน้าโรงพยาบาลยโสธร
1033,หน้าโรงพยาบาลยโสธร,130022026883,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1033,หน้าโรงพยาบาลยโสธร,130022026884,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1033,หน้าโรงพยาบาลยโสธร,130022026885,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1033,หน้าโรงพยาบาลยโสธร,130022026886,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1033,หน้าโรงพยาบาลยโสธร,130022026887,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1033,หน้าโรงพยาบาลยโสธร,130022026888,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1033,หน้าโรงพยาบาลยโสธร,130024009393,ตู้แช่ 1 ประตู SPA-0403
1034,วังสามหมอ,130023004378,ตู้แช่ Upright Freezer 6 Step SNR-0505
1034,วังสามหมอ,130023004379,ตู้แช่ Upright Freezer 6 Step SNR-0505
1034,วังสามหมอ,130023004380,ตู้แช่ Upright Freezer 6 Step SNR-0505
1034,วังสามหมอ,130023004381,ตู้แช่ Upright Freezer 6 Step SNR-0505
1034,วังสามหมอ,130023004382,ตู้แช่ Upright Freezer 6 Step SNR-0505
1034,วังสามหมอ,130023005503,ตู้แช่ Counter Chiller SCR3-1207AR
1034,วังสามหมอ,130023005536,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
1034,วังสามหมอ,130023005637,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1034,วังสามหมอ,130023005638,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1034,วังสามหมอ,130023014034,ตู้แช่ OPEN SHOWCASE SMO-1900
1034,วังสามหมอ,130023014035,ตู้แช่ OPEN SHOWCASE SMO-1900
1034,วังสามหมอ,130023014036,CONDENSING UNIT R-404A DIGITAL 4HP
1034,วังสามหมอ,130023014036,Compressor-ตู้แช่
1034,วังสามหมอ,130023014178,ห้อง Cold Room ขนาด 6.7*2.0*2.2 ม.
1034,วังสามหมอ,130023014179,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014180,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014181,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014182,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014183,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014184,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014185,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014186,Door & Frame set - Cold Room
1034,วังสามหมอ,130023014187,เครื่องทำความเย็น Unit Cooler R404a
1034,วังสามหมอ,130023014188,เครื่องทำความเย็น Unit Cooler R404a
1034,วังสามหมอ,130023014189,CONDENSING Unit R404a
1034,วังสามหมอ,130023014189,Compressor-Cold Room
1034,วังสามหมอ,130023014190,Controller Dixel XLR-170
1034,วังสามหมอ,130023014441,ชั้นวางสินค้าห้อง Cold Room สาขาวังสามหมอ
1034,วังสามหมอ,130023014897,"เครื่องปรับอากาศ Ceiling type 40,200 BTU"
1034,วังสามหมอ,130023014898,"เครื่องปรับอากาศ Ceiling type 40,200 BTU"
1034,วังสามหมอ,130023014899,"เครื่องปรับอากาศ Ceiling type 40,200 BTU"
1034,วังสามหมอ,130023014900,"เครื่องปรับอากาศ Ceiling type 40,200 BTU"
1034,วังสามหมอ,130023014901,"เครื่องปรับอากาศ Ceiling type 40,200 BTU"
1034,วังสามหมอ,130023014902,"เครื่องปรับอากาศ Ceiling type 40,200 BTU"
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022013504,ตู้แช่ Upright Freezer SNR-0505
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022013505,ตู้แช่ Upright Freezer SNR-0505
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022013506,ตู้แช่ Upright Freezer SNR-0505
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022013507,ตู้แช่ Upright Freezer SNR-0505
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022013508,ตู้แช่ Upright Freezer SNR-0505
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022014769,ตู้แช่ Counter Chiller SCR3-1207AR
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022014841,ตู้แช่น้ำแข็ง Sliding glass door/Flat SNG-0225
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022019123,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022019124,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022025527,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022025528,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022025529,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022025530,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022025531,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
1035,ตลาดสี่มุมเมือง แหลมฉบัง,130022025532,"เครื่องปรับอากาศ Hitachi RPFC-B42TNT2NH 42,000 BTU"
